name,email,annual_revenue,plan_type,tenure_months,monthly_charges,has_dedicated_csm,csm_name,csm_email,days_since_last_login,events_per_month_trend,support_ticket_velocity,churn_probability,risk_tier,churn_drivers,intervention_status
NovaSeat-4587-VVTOX,4587-vvtox@example.com,1263.6,Starter,6,105.3,False,,,71,Declining,2.06,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-2019-HDCZY,2019-hdczy@example.com,1231.2,Enterprise,63,102.6,False,,,23,Stable,0.97,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4652-NNHNY,4652-nnhny@example.com,886.2,Starter,16,73.85,False,,,59,Declining,3.24,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-8788-DOXSU,8788-doxsu@example.com,736.2,Pro,59,61.35,False,,,15,Stable,1.31,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7404-JLKQG,7404-jlkqg@example.com,690.6,Starter,3,57.55,False,,,9,Stable,1.45,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8655}, {""driver"": ""days_since_last_login"", ""impact"": -0.8532}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7421-ZLUPA,7421-zlupa@example.com,351.0,Starter,8,29.25,False,,,21,Stable,0.83,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8972-HJWNV,8972-hjwnv@example.com,1014.6,Starter,7,84.55,False,,,78,Declining,2.83,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-3274-NSDWE,3274-nsdwe@example.com,235.2,Enterprise,68,19.6,False,,,8,Declining,1.21,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-2632-IVXVF,2632-ivxvf@example.com,1341.0,Enterprise,68,111.75,True,,,16,Stable,1.4,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3692-JHONH,3692-jhonh@example.com,1278.0,Pro,52,106.5,False,,,16,Declining,0.99,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-8915-NNTRC,8915-nntrc@example.com,1292.4,Enterprise,72,107.7,True,,,16,Increasing,0.61,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5914-GXMDA,5914-gxmda@example.com,231.6,Pro,32,19.3,False,,,23,Increasing,0.87,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7463-IFMQU,7463-ifmqu@example.com,240.6,Enterprise,72,20.05,False,,,11,Declining,1.05,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-2920-RNCEZ,2920-rncez@example.com,839.4,Starter,1,69.95,False,,,12,Increasing,0.92,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2541-YGPKE,2541-ygpke@example.com,764.4,Pro,42,63.7,True,,,29,Declining,0.69,0.0008,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.7577}, {""driver"": ""days_since_last_login"", ""impact"": 0.3707}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-8515-OCTJS,8515-octjs@example.com,297.0,Enterprise,25,24.75,False,,,18,Declining,3.35,0.9995,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 8.2063}, {""driver"": ""days_since_last_login"", ""impact"": -0.8376}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-5382-TEMLV,5382-temlv@example.com,610.8,Starter,45,50.9,False,,,13,Increasing,1.19,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3441-CGZJH,3441-cgzjh@example.com,724.8,Pro,43,60.4,True,,,9,Increasing,1.49,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.7648}, {""driver"": ""days_since_last_login"", ""impact"": -0.8439}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9592-ERDKV,9592-erdkv@example.com,951.0,Pro,37,79.25,False,,,22,Declining,1.42,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8829}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-2860-RANUS,2860-ranus@example.com,1029.6,Starter,20,85.8,False,,,16,Increasing,1.96,0.9992,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 8.2348}, {""driver"": ""days_since_last_login"", ""impact"": -0.8376}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-5261-QSHQM,5261-qshqm@example.com,293.4,Starter,4,24.45,False,,,76,Declining,2.26,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-4778-IZARL,4778-izarl@example.com,1321.2,Enterprise,63,110.1,True,,,1,Increasing,0.76,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0432-CAJZV,0432-cajzv@example.com,1088.4,Starter,3,90.7,False,,,3,Stable,1.12,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7008-LZVOZ,7008-lzvoz@example.com,303.6,Enterprise,66,25.3,False,,,18,Declining,0.56,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9269}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-8868-WOZGU,8868-wozgu@example.com,1268.4,Starter,28,105.7,False,,,75,Declining,1.68,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-1200-TUZHR,1200-tuzhr@example.com,1022.4,Starter,8,85.2,False,,,25,Stable,1.47,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8157}, {""driver"": ""days_since_last_login"", ""impact"": -0.8027}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9365-CSLBQ,9365-cslbq@example.com,292.2,Enterprise,71,24.35,False,,,14,Increasing,1.36,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1334-FJSVR,1334-fjsvr@example.com,291.0,Starter,1,24.25,False,,,50,Stable,2.51,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1335}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-5884-FBCTL,5884-fbctl@example.com,301.2,Enterprise,72,25.1,False,,,23,Increasing,1.29,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7130-CTCUS,7130-ctcus@example.com,654.6,Starter,16,54.55,False,,,5,Stable,1.44,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8655}, {""driver"": ""days_since_last_login"", ""impact"": -0.8532}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6242-FEGFD,6242-fegfd@example.com,1159.2,Enterprise,66,96.6,True,,,2,Stable,0.72,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7625-XCQRH,7625-xcqrh@example.com,918.0,Starter,11,76.5,False,,,59,Increasing,3.25,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1335}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-6194-HBGQN,6194-hbgqn@example.com,973.8,Pro,51,81.15,True,,,30,Declining,0.77,0.001,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8486}, {""driver"": ""days_since_last_login"", ""impact"": 0.649}, {""driver"": ""events_per_month_trend"", ""impact"": 0.3312}]",None
NovaSeat-7634-WSWDB,7634-wswdb@example.com,462.0,Starter,8,38.5,False,,,15,Stable,1.38,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6986-IXNDM,6986-ixndm@example.com,1114.8,Starter,14,92.9,False,,,1,Increasing,0.6,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1731-TVIUK,1731-tviuk@example.com,1122.0,Starter,4,93.5,True,,,78,Declining,3.24,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-2987-BJXIK,2987-bjxik@example.com,1016.4,Enterprise,70,84.7,False,,,27,Increasing,1.22,0.0002,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8971}, {""driver"": ""days_since_last_login"", ""impact"": -0.3077}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9769-TSBZE,9769-tsbze@example.com,792.0,Enterprise,70,66.0,True,,,6,Increasing,0.67,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0406-BPDVR,0406-bpdvr@example.com,1218.0,Pro,54,101.5,False,,,73,Declining,3.29,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-0618-XWMSS,0618-xwmss@example.com,898.8,Starter,28,74.9,False,,,85,Stable,3.59,0.9998,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1335}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2298}]",None
NovaSeat-1395-WSWXR,1395-wswxr@example.com,249.0,Enterprise,24,20.75,False,,,25,Stable,1.33,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.938}, {""driver"": ""days_since_last_login"", ""impact"": -0.8201}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6023-GSSXW,6023-gssxw@example.com,737.4,Enterprise,69,61.45,False,,,29,Increasing,0.77,0.0004,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.7771}, {""driver"": ""days_since_last_login"", ""impact"": 0.3707}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6752-APNJL,6752-apnjl@example.com,654.0,Starter,42,54.5,False,,,6,Stable,1.34,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5276-KQWHG,5276-kqwhg@example.com,835.2,Starter,2,69.6,False,,,72,Declining,2.03,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-0420-HLGXF,0420-hlgxf@example.com,1197.0,Starter,39,99.75,False,,,28,Increasing,1.08,0.0003,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8629}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}, {""driver"": ""tenure_months"", ""impact"": -0.0852}]",None
NovaSeat-7446-KQISO,7446-kqiso@example.com,1317.0,Enterprise,45,109.75,True,,,23,Increasing,1.15,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9823-EALYC,9823-ealyc@example.com,970.2,Enterprise,72,80.85,True,,,19,Increasing,0.54,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0582-AVCLN,0582-avcln@example.com,243.6,Enterprise,38,20.3,False,,,6,Increasing,0.87,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-5803-NQJZO,5803-nqjzo@example.com,813.6,Enterprise,72,67.8,True,,,3,Increasing,0.76,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2565-JSLRY,2565-jslry@example.com,288.6,Starter,1,24.05,False,,,50,Declining,3.12,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-2607-DHDAK,2607-dhdak@example.com,237.6,Enterprise,72,19.8,False,,,11,Increasing,0.89,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-1073-XXCZD,1073-xxczd@example.com,308.4,Enterprise,55,25.7,False,,,4,Increasing,0.85,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-0743-HRVFF,0743-hrvff@example.com,673.8,Pro,51,56.15,True,,,22,Stable,1.23,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4006-HKYHO,4006-hkyho@example.com,1040.4,Enterprise,63,86.7,True,,,28,Stable,1.1,0.0003,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.8629}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}, {""driver"": ""tenure_months"", ""impact"": -0.0852}]",None
NovaSeat-3727-JEZTU,3727-jeztu@example.com,244.8,Starter,1,20.4,False,,,29,Stable,1.41,0.0005,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.7771}, {""driver"": ""days_since_last_login"", ""impact"": 0.3707}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8143-ETQTI,8143-etqti@example.com,235.8,Enterprise,23,19.65,False,,,29,Stable,0.65,0.0004,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.7771}, {""driver"": ""days_since_last_login"", ""impact"": 0.3707}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6689-KXGBO,6689-kxgbo@example.com,606.6,Starter,1,50.55,False,,,25,Declining,1.52,0.9996,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 8.1898}, {""driver"": ""days_since_last_login"", ""impact"": -0.8211}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-9667-TKTVZ,9667-tktvz@example.com,652.2,Starter,2,54.35,True,,,25,Stable,1.03,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.938}, {""driver"": ""days_since_last_login"", ""impact"": -0.8201}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-3657-COGMW,3657-cogmw@example.com,1297.2,Starter,52,108.1,False,,,18,Stable,0.5,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-8570-KLJYJ,8570-kljyj@example.com,653.4,Pro,36,54.45,False,,,25,Increasing,1.29,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.938}, {""driver"": ""days_since_last_login"", ""impact"": -0.8201}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-7754-IXRMC,7754-ixrmc@example.com,544.2,Starter,1,45.35,False,,,4,Stable,1.01,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-9473-CBZOP,9473-cbzop@example.com,708.0,Pro,28,59.0,False,,,26,Stable,0.99,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9255}, {""driver"": ""days_since_last_login"", ""impact"": -0.7689}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-2969-WGHQO,2969-wghqo@example.com,833.4,Pro,7,69.45,False,,,29,Increasing,0.86,0.0005,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.7771}, {""driver"": ""days_since_last_login"", ""impact"": 0.3707}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-6615-NGGZJ,6615-nggzj@example.com,1206.6,Starter,14,100.55,False,,,73,Declining,3.33,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-4334-HOWRP,4334-howrp@example.com,779.4,Enterprise,72,64.95,True,,,20,Increasing,0.93,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
NovaSeat-4255-DDUOU,4255-dduou@example.com,246.0,Starter,1,20.5,False,,,90,Declining,2.1,0.9999,Critical,"[{""driver"": ""support_ticket_velocity"", ""impact"": 7.1049}, {""driver"": ""days_since_last_login"", ""impact"": 1.8591}, {""driver"": ""events_per_month_trend"", ""impact"": 0.294}]",None
NovaSeat-5863-OOKCL,5863-ookcl@example.com,226.2,Starter,10,18.85,False,,,2,Stable,0.58,1e-04,Low,"[{""driver"": ""support_ticket_velocity"", ""impact"": -7.9462}, {""driver"": ""days_since_last_login"", ""impact"": -0.8614}, {""driver"": ""events_per_month_trend"", ""impact"": -0.2406}]",None
